,sexe, race,age, education,pays d'origine,etat civil,relation,Secteur d'activite, occupation,gain en capital,perte en capital,revenue annuel,heure par semaine, education-num,revenue annuel  numeric,sexe numeric,race numeric,pays d'origine numeric,etat civil numeric,relation numeric,secteur d'activite numeric,occupation numeric,education numeric
190, Female, White,39, 11th, United-States, Divorced, Other-relative, Private, Sales,0,0, <=50K,40,7,1,0,4,38,0,2,3,12,1
191, Female, White,26, 11th, United-States, Divorced, Own-child, Private, Adm-clerical,0,0, <=50K,40,7,1,0,4,38,0,3,3,1,1
192, Female, White,54, 11th, United-States, Divorced, Own-child, Private, Craft-repair,0,0, >50K,50,7,0,0,4,38,0,3,3,3,1
193, Female, White,80, 11th, United-States, Divorced, Own-child, Private, Sales,0,0, <=50K,60,14,1,0,4,38,0,3,3,12,1
194, Female, Black,46, 11th, United-States, Divorced, Unmarried, Private, Handlers-cleaners,0,0, <=50K,40,7,1,0,2,38,0,4,3,6,1
195, Female, Black,87, 11th, United-States, Divorced, Unmarried, Private, Machine-op-inspct,0,0, <=50K,87,14,1,0,2,38,0,4,3,7,1
196, Female, Black,29, 11th, United-States, Divorced, Unmarried, Local-gov, Other-service,0,0, <=50K,20,7,1,0,2,38,0,4,1,8,1
197, Female, Black,146, 11th, United-States, Divorced, Unmarried, Private, Other-service,0,0, <=50K,110,21,1,0,2,38,0,4,3,8,1
198, Female, Black,54, 11th, United-States, Divorced, Unmarried, Private, Priv-house-serv,0,0, <=50K,10,7,1,0,2,38,0,4,3,9,1
199, Female, Black,37, 11th, United-States, Divorced, Unmarried, Self-emp-not-inc, Prof-specialty,0,0, <=50K,30,7,1,0,2,38,0,4,5,10,1
200, Female, Other,41, 11th, United-States, Divorced, Unmarried, Private, Other-service,0,0, <=50K,40,7,1,0,3,38,0,4,3,8,1
201, Female, White,39, 11th, United-States, Divorced, Unmarried, Local-gov, Adm-clerical,0,0, <=50K,40,7,1,0,4,38,0,4,1,1,1
202, Female, White,151, 11th, United-States, Divorced, Unmarried, Private, Adm-clerical,0,0, <=50K,96,21,1,0,4,38,0,4,3,1,1
203, Female, White,29, 11th, United-States, Divorced, Unmarried, Private, Craft-repair,0,0, <=50K,52,7,1,0,4,38,0,4,3,3,1
204, Female, White,66, 11th, United-States, Divorced, Unmarried, Private, Exec-managerial,0,0, <=50K,76,14,1,0,4,38,0,4,3,4,1
205, Female, White,33, 11th, United-States, Divorced, Unmarried, Private, Exec-managerial,0,0, >50K,40,7,0,0,4,38,0,4,3,4,1
206, Female, White,82, 11th, United-States, Divorced, Unmarried, Self-emp-not-inc, Exec-managerial,0,0, <=50K,139,14,1,0,4,38,0,4,5,4,1
207, Female, White,41, 11th, United-States, Divorced, Unmarried, Private, Handlers-cleaners,0,0, <=50K,40,7,1,0,4,38,0,4,3,6,1
208, Female, White,147, 11th, United-States, Divorced, Unmarried, Private, Machine-op-inspct,0,0, <=50K,200,35,1,0,4,38,0,4,3,7,1
209, Female, White,403, 11th, United-States, Divorced, Unmarried, Private, Other-service,0,0, <=50K,293,70,1,0,4,38,0,4,3,8,1
210, Female, White,26, 11th, United-States, Divorced, Unmarried, State-gov, Other-service,0,0, <=50K,40,7,1,0,4,38,0,4,6,8,1
211, Female, White,125, 11th, United-States, Divorced, Unmarried, Private, Sales,0,0, <=50K,139,28,1,0,4,38,0,4,3,12,1
212, Female, White,40, 11th, United-States, Divorced, Unmarried, State-gov, Transport-moving,0,0, <=50K,52,7,1,0,4,38,0,4,6,14,1
213, Female, White,49, 11th, United-States, Married-civ-spouse, Other-relative, Private, Priv-house-serv,0,0, <=50K,40,7,1,0,4,38,2,2,3,9,1
214, Female, White,20, 11th, United-States, Married-civ-spouse, Other-relative, Private, Sales,0,0, <=50K,50,7,1,0,4,38,2,2,3,12,1
215, Female, White,34, 11th, United-States, Married-civ-spouse, Own-child, Private, Machine-op-inspct,0,0, <=50K,40,7,1,0,4,38,2,3,3,7,1
216, Female, Black,47, 11th, United-States, Married-civ-spouse, Wife, Private, Machine-op-inspct,0,0, <=50K,40,7,1,0,2,38,2,5,3,7,1
217, Female, Black,30, 11th, United-States, Married-civ-spouse, Wife, Private, Other-service,0,0, <=50K,30,7,1,0,2,38,2,5,3,8,1
218, Female, Black,100, 11th, United-States, Married-civ-spouse, Wife, Private, Other-service,0,0, >50K,75,14,0,0,2,38,2,5,3,8,1
219, Female, White,60, 11th, United-States, Married-civ-spouse, Wife, Private, Adm-clerical,0,0, <=50K,52,14,1,0,4,38,2,5,3,1,1
220, Female, White,43, 11th, United-States, Married-civ-spouse, Wife, Private, Handlers-cleaners,0,0, <=50K,25,7,1,0,4,38,2,5,3,6,1
221, Female, White,32, 11th, United-States, Married-civ-spouse, Wife, Private, Machine-op-inspct,0,0, <=50K,40,7,1,0,4,38,2,5,3,7,1
222, Female, White,45, 11th, United-States, Married-civ-spouse, Wife, Local-gov, Other-service,0,0, <=50K,25,7,1,0,4,38,2,5,1,8,1
223, Female, White,374, 11th, United-States, Married-civ-spouse, Wife, Private, Other-service,3908,0, <=50K,285,56,1,0,4,38,2,5,3,8,1
224, Female, White,85, 11th, United-States, Married-civ-spouse, Wife, Self-emp-not-inc, Other-service,0,0, <=50K,45,14,1,0,4,38,2,5,5,8,1
225, Female, White,44, 11th, United-States, Married-civ-spouse, Wife, Private, Prof-specialty,5178,0, >50K,36,7,0,0,4,38,2,5,3,10,1
226, Female, White,84, 11th, United-States, Married-civ-spouse, Wife, Private, Sales,0,0, <=50K,80,14,1,0,4,38,2,5,3,12,1
227, Female, White,30, 11th, United-States, Married-spouse-absent, Unmarried, Private, Handlers-cleaners,0,0, <=50K,40,7,1,0,4,38,3,4,3,6,1
228, Female, White,28, 11th, United-States, Married-spouse-absent, Unmarried, Private, Other-service,0,0, <=50K,35,7,1,0,4,38,3,4,3,8,1
229, Female, Black,17, 11th, United-States, Never-married, Not-in-family, Federal-gov, Adm-clerical,0,1602, <=50K,40,7,1,0,2,38,4,1,0,1,1
230, Female, Black,36, 11th, United-States, Never-married, Not-in-family, Private, Craft-repair,0,0, <=50K,40,7,1,0,2,38,4,1,3,3,1
231, Female, Black,17, 11th, United-States, Never-married, Not-in-family, Private, Handlers-cleaners,0,0, <=50K,15,7,1,0,2,38,4,1,3,6,1
232, Female, Black,100, 11th, United-States, Never-married, Not-in-family, Private, Machine-op-inspct,0,0, <=50K,80,14,1,0,2,38,4,1,3,7,1
233, Female, Black,75, 11th, United-States, Never-married, Not-in-family, Private, Other-service,0,0, <=50K,80,14,1,0,2,38,4,1,3,8,1
234, Female, Black,50, 11th, United-States, Never-married, Not-in-family, Federal-gov, Sales,3674,0, <=50K,40,7,1,0,2,38,4,1,0,12,1
235, Female, White,33, 11th, United-States, Never-married, Not-in-family, Private, Adm-clerical,0,0, <=50K,35,7,1,0,4,38,4,1,3,1,1
236, Female, White,19, 11th, United-States, Never-married, Not-in-family, Self-emp-not-inc, Adm-clerical,0,0, <=50K,40,7,1,0,4,38,4,1,5,1,1
237, Female, White,29, 11th, United-States, Never-married, Not-in-family, Private, Exec-managerial,0,0, <=50K,40,7,1,0,4,38,4,1,3,4,1
238, Female, White,112, 11th, United-States, Never-married, Not-in-family, Private, Machine-op-inspct,0,0, <=50K,105,21,1,0,4,38,4,1,3,7,1
239, Female, White,146, 11th, United-States, Never-married, Not-in-family, Private, Other-service,0,0, <=50K,150,35,1,0,4,38,4,1,3,8,1
240, Female, White,90, 11th, United-States, Never-married, Not-in-family, Private, Priv-house-serv,0,0, <=50K,110,14,1,0,4,38,4,1,3,9,1
241, Female, White,21, 11th, United-States, Never-married, Not-in-family, Private, Prof-specialty,0,0, <=50K,24,7,1,0,4,38,4,1,3,10,1
242, Female, White,132, 11th, United-States, Never-married, Not-in-family, Private, Sales,0,0, <=50K,190,42,1,0,4,38,4,1,3,12,1
243, Female, Amer-Indian-Eskimo,18, 11th, United-States, Never-married, Other-relative, Private, Sales,0,0, <=50K,25,7,1,0,0,38,4,2,3,12,1
244, Female, Asian-Pac-Islander,18, 11th, United-States, Never-married, Other-relative, Private, Adm-clerical,0,0, <=50K,20,7,1,0,1,38,4,2,3,1,1
245, Female, Black,41, 11th, United-States, Never-married, Other-relative, Private, Handlers-cleaners,0,0, <=50K,40,7,1,0,2,38,4,2,3,6,1
246, Female, Black,18, 11th, United-States, Never-married, Other-relative, Private, Other-service,0,0, <=50K,24,7,1,0,2,38,4,2,3,8,1
247, Female, White,18, 11th, United-States, Never-married, Other-relative, Local-gov, Adm-clerical,0,0, <=50K,25,7,1,0,4,38,4,2,1,1,1
248, Female, White,38, 11th, United-States, Never-married, Other-relative, Private, Adm-clerical,0,0, <=50K,50,14,1,0,4,38,4,2,3,1,1
249, Female, White,50, 11th, United-States, Never-married, Other-relative, Private, Machine-op-inspct,0,0, <=50K,40,7,1,0,4,38,4,2,3,7,1
250, Female, White,88, 11th, United-States, Never-married, Other-relative, Private, Other-service,0,0, <=50K,109,35,1,0,4,38,4,2,3,8,1
251, Female, Amer-Indian-Eskimo,17, 11th, United-States, Never-married, Own-child, Private, Other-service,0,0, <=50K,20,7,1,0,0,38,4,3,3,8,1
252, Female, Asian-Pac-Islander,17, 11th, United-States, Never-married, Own-child, Private, Adm-clerical,0,0, <=50K,24,7,1,0,1,38,4,3,3,1,1
253, Female, Black,25, 11th, United-States, Never-married, Own-child, Private, Adm-clerical,0,0, <=50K,40,7,1,0,2,38,4,3,3,1,1
254, Female, Black,25, 11th, United-States, Never-married, Own-child, Private, Machine-op-inspct,0,0, <=50K,40,7,1,0,2,38,4,3,3,7,1
255, Female, Black,72, 11th, United-States, Never-married, Own-child, Private, Other-service,0,0, <=50K,90,21,1,0,2,38,4,3,3,8,1
256, Female, Black,125, 11th, United-States, Never-married, Own-child, Private, Sales,0,1602, <=50K,128,49,1,0,2,38,4,3,3,12,1
257, Female, White,18, 11th, United-States, Never-married, Own-child, Never-worked, ?,0,0, <=50K,10,7,1,0,4,38,4,3,2,0,1
258, Female, White,34, 11th, United-States, Never-married, Own-child, Local-gov, Adm-clerical,0,0, <=50K,27,14,1,0,4,38,4,3,1,1,1
259, Female, White,227, 11th, United-States, Never-married, Own-child, Private, Adm-clerical,1055,0, <=50K,221,91,1,0,4,38,4,3,3,1,1
260, Female, White,19, 11th, United-States, Never-married, Own-child, Self-emp-not-inc, Adm-clerical,0,0, <=50K,30,7,1,0,4,38,4,3,5,1,1
261, Female, White,18, 11th, United-States, Never-married, Own-child, State-gov, Adm-clerical,0,0, <=50K,5,7,1,0,4,38,4,3,6,1,1
262, Female, White,17, 11th, United-States, Never-married, Own-child, Private, Craft-repair,0,0, <=50K,15,7,1,0,4,38,4,3,3,3,1
263, Female, White,36, 11th, United-States, Never-married, Own-child, Private, Exec-managerial,0,0, <=50K,45,14,1,0,4,38,4,3,3,4,1
264, Female, White,17, 11th, United-States, Never-married, Own-child, Private, Handlers-cleaners,0,0, <=50K,16,7,1,0,4,38,4,3,3,6,1
265, Female, White,17, 11th, United-States, Never-married, Own-child, Local-gov, Other-service,0,0, <=50K,16,7,1,0,4,38,4,3,1,8,1
266, Female, White,654, 11th, United-States, Never-married, Own-child, Private, Other-service,0,0, <=50K,684,252,1,0,4,38,4,3,3,8,1
267, Female, White,36, 11th, United-States, Never-married, Own-child, Self-emp-not-inc, Other-service,594,0, <=50K,8,14,1,0,4,38,4,3,5,8,1
268, Female, White,102, 11th, United-States, Never-married, Own-child, Private, Priv-house-serv,0,0, <=50K,130,42,1,0,4,38,4,3,3,9,1
269, Female, White,17, 11th, United-States, Never-married, Own-child, Local-gov, Prof-specialty,0,0, <=50K,40,7,1,0,4,38,4,3,1,10,1
270, Female, White,71, 11th, United-States, Never-married, Own-child, Private, Prof-specialty,0,0, <=50K,78,28,1,0,4,38,4,3,3,10,1
271, Female, White,17, 11th, United-States, Never-married, Own-child, Private, Protective-serv,0,0, <=50K,30,7,1,0,4,38,4,3,3,11,1
272, Female, White,772, 11th, United-States, Never-married, Own-child, Private, Sales,0,1602, <=50K,932,308,1,0,4,38,4,3,3,12,1
273, Female, White,18, 11th, United-States, Never-married, Own-child, Self-emp-not-inc, Sales,0,0, <=50K,40,7,1,0,4,38,4,3,5,12,1
274, Female, White,21, 11th, United-States, Never-married, Own-child, Private, Tech-support,0,0, <=50K,35,7,1,0,4,38,4,3,3,13,1
275, Female, White,40, 11th, United-States, Never-married, Own-child, Private, Transport-moving,0,0, <=50K,54,14,1,0,4,38,4,3,3,14,1
276, Female, Black,33, 11th, United-States, Never-married, Unmarried, Private, Adm-clerical,0,0, <=50K,38,7,1,0,2,38,4,4,3,1,1
277, Female, Black,91, 11th, United-States, Never-married, Unmarried, Private, Machine-op-inspct,6849,0, <=50K,80,14,1,0,2,38,4,4,3,7,1
278, Female, Black,104, 11th, United-States, Never-married, Unmarried, Private, Other-service,0,0, <=50K,152,28,1,0,2,38,4,4,3,8,1
279, Female, Black,32, 11th, United-States, Never-married, Unmarried, Private, Priv-house-serv,0,0, <=50K,40,7,1,0,2,38,4,4,3,9,1
280, Female, Black,33, 11th, United-States, Never-married, Unmarried, Private, Sales,0,0, <=50K,17,7,1,0,2,38,4,4,3,12,1
281, Female, White,31, 11th, United-States, Never-married, Unmarried, Private, Adm-clerical,0,0, <=50K,48,7,1,0,4,38,4,4,3,1,1
282, Female, White,27, 11th, United-States, Never-married, Unmarried, Private, Exec-managerial,0,0, <=50K,45,7,1,0,4,38,4,4,3,4,1
283, Female, White,110, 11th, United-States, Never-married, Unmarried, Private, Machine-op-inspct,0,0, <=50K,135,28,1,0,4,38,4,4,3,7,1
284, Female, White,36, 11th, United-States, Never-married, Unmarried, Local-gov, Other-service,0,0, <=50K,23,7,1,0,4,38,4,4,1,8,1
285, Female, White,18, 11th, United-States, Never-married, Unmarried, Private, Other-service,0,0, <=50K,28,7,1,0,4,38,4,4,3,8,1
286, Female, White,44, 11th, United-States, Never-married, Unmarried, Private, Sales,0,0, <=50K,55,14,1,0,4,38,4,4,3,12,1
287, Female, Black,197, 11th, United-States, Separated, Not-in-family, Private, Other-service,0,0, <=50K,138,28,1,0,2,38,5,1,3,8,1
288, Female, White,36, 11th, United-States, Separated, Not-in-family, Private, Exec-managerial,0,0, <=50K,32,7,1,0,4,38,5,1,3,4,1
289, Female, White,102, 11th, United-States, Separated, Not-in-family, Private, Machine-op-inspct,0,0, <=50K,80,14,1,0,4,38,5,1,3,7,1
290, Female, White,29, 11th, United-States, Separated, Not-in-family, Private, Sales,0,2754, <=50K,42,7,1,0,4,38,5,1,3,12,1
291, Female, White,39, 11th, United-States, Separated, Own-child, Private, Other-service,0,0, <=50K,80,14,1,0,4,38,5,3,3,8,1
292, Female, White,33, 11th, United-States, Separated, Own-child, Private, Sales,0,0, <=50K,20,7,1,0,4,38,5,3,3,12,1
293, Female, Black,100, 11th, United-States, Separated, Unmarried, Private, Adm-clerical,0,0, <=50K,65,14,1,0,2,38,5,4,3,1,1
294, Female, Black,160, 11th, United-States, Separated, Unmarried, Private, Other-service,0,0, <=50K,170,28,1,0,2,38,5,4,3,8,1
295, Female, White,28, 11th, United-States, Separated, Unmarried, Private, Craft-repair,0,0, <=50K,40,7,1,0,4,38,5,4,3,3,1
296, Female, White,91, 11th, United-States, Separated, Unmarried, Private, Other-service,0,0, <=50K,98,21,1,0,4,38,5,4,3,8,1
297, Female, White,42, 11th, United-States, Separated, Unmarried, Self-emp-not-inc, Other-service,0,0, <=50K,30,7,1,0,4,38,5,4,5,8,1
298, Female, Black,45, 11th, United-States, Widowed, Not-in-family, Private, Other-service,0,0, <=50K,20,7,1,0,2,38,6,1,3,8,1
299, Female, White,115, 11th, United-States, Widowed, Not-in-family, Federal-gov, Adm-clerical,0,0, <=50K,60,14,1,0,4,38,6,1,0,1,1
300, Female, White,65, 11th, United-States, Widowed, Not-in-family, Private, Adm-clerical,0,0, <=50K,8,7,1,0,4,38,6,1,3,1,1
301, Female, White,53, 11th, United-States, Widowed, Not-in-family, Self-emp-inc, Exec-managerial,0,0, <=50K,30,7,1,0,4,38,6,1,4,4,1
302, Female, White,61, 11th, United-States, Widowed, Not-in-family, Private, Handlers-cleaners,0,0, <=50K,30,7,1,0,4,38,6,1,3,6,1
303, Female, White,108, 11th, United-States, Widowed, Not-in-family, Private, Machine-op-inspct,0,0, <=50K,80,14,1,0,4,38,6,1,3,7,1
304, Female, White,125, 11th, United-States, Widowed, Not-in-family, Private, Other-service,0,0, <=50K,80,14,1,0,4,38,6,1,3,8,1
305, Female, White,63, 11th, United-States, Widowed, Not-in-family, Private, Sales,2176,0, <=50K,30,7,1,0,4,38,6,1,3,12,1
306, Female, White,65, 11th, United-States, Widowed, Other-relative, Private, Sales,0,0, <=50K,20,7,1,0,4,38,6,2,3,12,1
307, Female, Black,22, 11th, United-States, Widowed, Own-child, Private, Sales,0,0, <=50K,35,7,1,0,2,38,6,3,3,12,1
308, Female, White,53, 11th, United-States, Widowed, Own-child, Private, Other-service,0,0, <=50K,47,7,1,0,4,38,6,3,3,8,1
309, Female, Black,51, 11th, United-States, Widowed, Unmarried, Private, Handlers-cleaners,0,0, <=50K,40,7,1,0,2,38,6,4,3,6,1
310, Female, Black,88, 11th, United-States, Widowed, Unmarried, Private, Other-service,0,0, <=50K,52,14,1,0,2,38,6,4,3,8,1
311, Female, White,239, 11th, United-States, Widowed, Unmarried, Private, Adm-clerical,0,0, <=50K,140,28,1,0,4,38,6,4,3,1,1
312, Female, White,64, 11th, United-States, Widowed, Unmarried, Private, Farming-fishing,0,0, <=50K,40,7,1,0,4,38,6,4,3,5,1
313, Female, White,55, 11th, United-States, Widowed, Unmarried, Private, Handlers-cleaners,0,0, <=50K,40,7,1,0,4,38,6,4,3,6,1
314, Female, White,86, 11th, United-States, Widowed, Unmarried, Private, Other-service,0,0, <=50K,80,14,1,0,4,38,6,4,3,8,1
315, Female, White,61, 11th, United-States, Widowed, Unmarried, State-gov, Other-service,0,0, >50K,32,7,0,0,4,38,6,4,6,8,1
316, Female, White,64, 11th, United-States, Widowed, Unmarried, Private, Tech-support,0,0, <=50K,16,7,1,0,4,38,6,4,3,13,1
317, Female, White,52, 12th, Cuba, Separated, Other-relative, Private, Machine-op-inspct,0,0, <=50K,40,8,1,0,4,4,5,2,3,7,2
318, Female, Other,26, 12th, Dominican-Republic, Married-civ-spouse, Wife, Private, Priv-house-serv,0,0, <=50K,40,8,1,0,3,5,2,5,3,9,2
319, Female, White,55, 12th, Italy, Divorced, Not-in-family, Private, Machine-op-inspct,0,0, <=50K,40,8,1,0,4,21,0,1,3,7,2
320, Female, White,20, 12th, Italy, Never-married, Not-in-family, Private, Prof-specialty,0,0, <=50K,35,8,1,0,4,21,4,1,3,10,2
321, Female, White,61, 12th, Italy, Widowed, Unmarried, Private, Machine-op-inspct,0,0, <=50K,40,8,1,0,4,21,6,4,3,7,2
322, Female, White,44, 12th, Mexico, Married-civ-spouse, Other-relative, Local-gov, Other-service,0,0, <=50K,35,8,1,0,4,25,2,2,1,8,2
323, Female, White,20, 12th, Mexico, Never-married, Own-child, Private, Adm-clerical,0,0, <=50K,40,8,1,0,4,25,4,3,3,1,2
324, Female, White,36, 12th, Mexico, Separated, Unmarried, Private, Other-service,0,0, <=50K,40,8,1,0,4,25,5,4,3,8,2
325, Female, White,21, 12th, Portugal, Married-civ-spouse, Wife, Self-emp-not-inc, Adm-clerical,4508,0, <=50K,30,8,1,0,4,31,2,5,5,1,2
326, Female, Asian-Pac-Islander,19, 12th, Thailand, Never-married, Not-in-family, Private, Prof-specialty,0,0, <=50K,25,8,1,0,1,36,4,1,3,10,2
327, Female, Black,35, 12th, Trinadad&Tobago, Never-married, Not-in-family, Self-emp-not-inc, Other-service,0,0, <=50K,40,8,1,0,2,37,4,1,5,8,2
328, Female, Black,41, 12th, United-States, Divorced, Not-in-family, Private, Machine-op-inspct,0,0, <=50K,40,8,1,0,2,38,0,1,3,7,2
329, Female, White,77, 12th, United-States, Divorced, Not-in-family, Private, Machine-op-inspct,0,0, <=50K,80,16,1,0,4,38,0,1,3,7,2
330, Female, White,50, 12th, United-States, Divorced, Not-in-family, Private, Other-service,0,0, <=50K,50,16,1,0,4,38,0,1,3,8,2
331, Female, White,39, 12th, United-States, Divorced, Not-in-family, Private, Sales,0,0, <=50K,40,8,1,0,4,38,0,1,3,12,2
332, Female, White,58, 12th, United-States, Divorced, Not-in-family, Self-emp-not-inc, Sales,0,0, <=50K,52,8,1,0,4,38,0,1,5,12,2
333, Female, White,97, 12th, United-States, Divorced, Not-in-family, Private, Transport-moving,0,0, <=50K,80,16,1,0,4,38,0,1,3,14,2
334, Female, Black,33, 12th, United-States, Divorced, Unmarried, Private, Machine-op-inspct,0,0, <=50K,40,8,1,0,2,38,0,4,3,7,2
335, Female, White,39, 12th, United-States, Divorced, Unmarried, Private, Adm-clerical,0,0, <=50K,40,8,1,0,4,38,0,4,3,1,2
336, Female, White,44, 12th, United-States, Divorced, Unmarried, Private, Machine-op-inspct,0,0, <=50K,40,8,1,0,4,38,0,4,3,7,2
337, Female, White,31, 12th, United-States, Divorced, Unmarried, Private, Other-service,0,0, <=50K,21,8,1,0,4,38,0,4,3,8,2
338, Female, White,28, 12th, United-States, Divorced, Unmarried, Self-emp-not-inc, Other-service,0,0, <=50K,30,8,1,0,4,38,0,4,5,8,2
339, Female, White,57, 12th, United-States, Divorced, Unmarried, State-gov, Other-service,0,0, <=50K,40,8,1,0,4,38,0,4,6,8,2
340, Female, Black,45, 12th, United-States, Married-civ-spouse, Wife, Private, Adm-clerical,3103,0, >50K,40,8,0,0,2,38,2,5,3,1,2
341, Female, White,30, 12th, United-States, Married-civ-spouse, Wife, Local-gov, Adm-clerical,0,0, <=50K,40,8,1,0,4,38,2,5,1,1,2
342, Female, White,86, 12th, United-States, Married-civ-spouse, Wife, Private, Adm-clerical,0,0, <=50K,80,16,1,0,4,38,2,5,3,1,2
343, Female, White,35, 12th, United-States, Married-civ-spouse, Wife, Private, Craft-repair,0,0, <=50K,50,8,1,0,4,38,2,5,3,3,2
344, Female, White,185, 12th, United-States, Married-civ-spouse, Wife, Private, Other-service,0,0, <=50K,114,32,1,0,4,38,2,5,3,8,2
345, Female, White,31, 12th, United-States, Married-civ-spouse, Wife, State-gov, Other-service,0,0, <=50K,40,8,1,0,4,38,2,5,6,8,2
346, Female, White,31, 12th, United-States, Married-civ-spouse, Wife, State-gov, Tech-support,0,0, >50K,40,8,0,0,4,38,2,5,6,13,2
347, Female, Black,29, 12th, United-States, Married-spouse-absent, Not-in-family, Private, Other-service,0,0, <=50K,40,8,1,0,2,38,3,1,3,8,2
